Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PA14_27800	PA14_27800	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00344	PMID:24451626
PA14_27800	PA14_27800	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01386	PMID:24451626
PA14_27800	PA14_27800	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0004673	protein histidine kinase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01386	PMID:24451626
PA14_27800	PA14_27800	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01386	PMID:24451626
PA14_27810	PA14_27810	two-component response regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00156	PMID:24451626
PA14_27810	PA14_27810	two-component response regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00383	PMID:24451626
PA14_27810	PA14_27810	two-component response regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00383	PMID:24451626
PA14_27830	PA14_27830	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0050709	negative regulation of protein secretion	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2808	PMID:15469505
PA14_27830	PA14_27830	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0045892	negative regulation of transcription, DNA-templated	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2808	PMID:15469505
PA14_27830	PA14_27830	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:1990169	stress response to copper ion	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2808	PMID:21531801
PA14_27840	PA14_27840	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005507	copper ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00127	PMID:24451626
PA14_27840	PA14_27840	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0009055	electron carrier activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00127	PMID:24451626
PA14_27850	queF	7-cyano-7-deazaguanine reductase	Pseudomonas aeruginosa UCBPP-PA14	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00817	PMID:24451626
PA14_27850	queF	7-cyano-7-deazaguanine reductase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008616	queuosine biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00817	PMID:24451626
PA14_27850	queF	7-cyano-7-deazaguanine reductase	Pseudomonas aeruginosa UCBPP-PA14	GO:0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00817	PMID:24451626
PA14_27850	queF	7-cyano-7-deazaguanine reductase	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00817	PMID:24451626
PA14_27850	queF	7-cyano-7-deazaguanine reductase	Pseudomonas aeruginosa UCBPP-PA14	GO:0033739	preQ1 synthase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF14489	PMID:24451626
PA14_27900	PA14_27900	transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00392	PMID:24451626
PA14_27900	PA14_27900	transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00392	PMID:24451626
PA14_27900	PA14_27900	transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07702	PMID:24451626
PA14_27920	PA14_27920	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR01805	PMID:24451626
PA14_27930	PA14_27930	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0035438	cyclic-di-GMP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07238	PMID:24451626
PA14_27940	PA14_27940	two-component response regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50110	PMID:24451626
PA14_27940	PA14_27940	two-component response regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00331	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00957	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00957	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0006098	pentose-phosphate shunt	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00957	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0005975	carbohydrate metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00923	PMID:24451626
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0016744	transferase activity, transferring aldehyde or ketonic groups	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2796	PMID:7592346
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0015976	carbon utilization	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2796	PMID:7592346
PA14_27960	tal	transaldolase B	Pseudomonas aeruginosa UCBPP-PA14	GO:0044248	cellular catabolic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2796	PMID:7592346
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0008033	tRNA processing	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006621	PMID:24451626
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0017150	tRNA dihydrouridine synthase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006621	PMID:24451626
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0050660	flavin adenine dinucleotide binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006621	PMID:24451626
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006621	PMID:24451626
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PA14_27980	PA14_27980	tRNA-dihydrouridine synthase A	Pseudomonas aeruginosa UCBPP-PA14	GO:0002943	tRNA dihydrouridine synthesis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00742	PMID:24451626
PA14_28050	PA14_28050	chemotaxis transducer	Pseudomonas aeruginosa UCBPP-PA14	GO:0004871	signal transducer activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00015	PMID:24451626
PA14_28050	PA14_28050	chemotaxis transducer	Pseudomonas aeruginosa UCBPP-PA14	GO:0007165	signal transduction	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00015	PMID:24451626
PA14_28050	PA14_28050	chemotaxis transducer	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00015	PMID:24451626
PA14_28050	PA14_28050	chemotaxis transducer	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50885	PMID:24451626
PA14_28060	cpg2	glutamate carboxypeptidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01546	PMID:24451626
PA14_28060	cpg2	glutamate carboxypeptidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01546	PMID:24451626
PA14_28070	PA14_28070	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF13185	PMID:24451626
PA14_28080	PA14_28080	transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50943	PMID:24451626
PA14_28080	PA14_28080	transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF47413	PMID:24451626
PA14_28100	PA14_28100	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0008237	metallopeptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.390.10	PMID:24451626
PA14_28100	PA14_28100	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02018	PMID:24451626
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00530	PMID:24451626
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF47413	PMID:24451626
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0043565	sequence-specific DNA binding	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2780	PMID:24497189
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0045893	positive regulation of transcription, DNA-templated	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2780	PMID:24497189
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:1900192	positive regulation of single-species biofilm formation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2780	PMID:24497189
PA14_28130	PA14_28130	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:2000146	negative regulation of cell motility	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2780	PMID:24497189
PA14_28150	PA14_28150	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50293	PMID:24451626
PA14_28170	PA14_28170	formate/nitrate transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01226	PMID:24451626
PA14_28170	PA14_28170	formate/nitrate transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01226	PMID:24451626
PA14_28170	PA14_28170	formate/nitrate transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01226	PMID:24451626
PA14_28180	PA14_28180	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01266	PMID:24451626
PA14_28180	PA14_28180	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01266	PMID:24451626
PA14_28280	PA14_28280	PhzF family phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02567	PMID:24451626
PA14_28280	PA14_28280	PhzF family phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02567	PMID:24451626
PA14_28290	PA14_28290	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00893	PMID:24451626
PA14_28310	PA14_28310	enoyl-CoA hydratase	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00378	PMID:24451626
PA14_28310	PA14_28310	enoyl-CoA hydratase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00378	PMID:24451626
PA14_28320	PA14_28320	TetR family transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PA14_28340	PA14_28340	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0004601	peroxidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01413	PMID:24451626
PA14_28340	PA14_28340	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0020037	heme binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01413	PMID:24451626
PA14_28340	PA14_28340	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01413	PMID:24451626
PA14_28380	PA14_28380	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0031459	glycine betaine-transporting ATPase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2762	PMID:24097953
PA14_28400	PA14_28400	outer membrane OprD family porin	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03573	PMID:24451626
PA14_28400	PA14_28400	outer membrane OprD family porin	Pseudomonas aeruginosa UCBPP-PA14	GO:0015288	porin activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03573	PMID:24451626
PA14_28400	PA14_28400	outer membrane OprD family porin	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03573	PMID:24451626
PA14_28420	PA14_28420	LysR family transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PA14_28420	PA14_28420	LysR family transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PA14_28570	endA	DNA-specific endonuclease I	Pseudomonas aeruginosa UCBPP-PA14	GO:0004518	nuclease activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF04231	PMID:24451626
PA14_28570	endA	DNA-specific endonuclease I	Pseudomonas aeruginosa UCBPP-PA14	GO:0004536	deoxyribonuclease activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2749	PMID:1452026
PA14_28580	PA14_28580	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:1.10.1220.10	PMID:24451626
PA14_28590	PA14_28590	methionine aminopeptidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0004177	aminopeptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01974	PMID:24451626
PA14_28590	PA14_28590	methionine aminopeptidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0006508	proteolysis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01974	PMID:24451626
PA14_28590	PA14_28590	methionine aminopeptidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008235	metalloexopeptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01974	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0000166	nucleotide binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00587	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00587	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00587	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0006418	tRNA aminoacylation for protein translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00587	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0004829	threonine-tRNA ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00184	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00184	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0006435	threonyl-tRNA aminoacylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00184	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0016876	ligase activity, forming aminoacyl-tRNA and related compounds	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07973	PMID:24451626
PA14_28650	thrS	threonyl-tRNA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0043039	tRNA aminoacylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07973	PMID:24451626
PA14_28660	infC	translation initiation factor IF-3	Pseudomonas aeruginosa UCBPP-PA14	GO:0003743	translation initiation factor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF54364	PMID:24451626
PA14_28660	infC	translation initiation factor IF-3	Pseudomonas aeruginosa UCBPP-PA14	GO:0006413	translational initiation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF54364	PMID:24451626
PA14_28670	rpmI	50S ribosomal protein L35	Pseudomonas aeruginosa UCBPP-PA14	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00514	PMID:24451626
PA14_28670	rpmI	50S ribosomal protein L35	Pseudomonas aeruginosa UCBPP-PA14	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00514	PMID:24451626
PA14_28670	rpmI	50S ribosomal protein L35	Pseudomonas aeruginosa UCBPP-PA14	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00514	PMID:24451626
PA14_28670	rpmI	50S ribosomal protein L35	Pseudomonas aeruginosa UCBPP-PA14	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01632	PMID:24451626
PA14_28670	rpmI	50S ribosomal protein L35	Pseudomonas aeruginosa UCBPP-PA14	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2742	PMID:3298224
PA14_28680	rplT	50S ribosomal protein L20	Pseudomonas aeruginosa UCBPP-PA14	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00937	PMID:24451626
PA14_28680	rplT	50S ribosomal protein L20	Pseudomonas aeruginosa UCBPP-PA14	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00937	PMID:24451626
PA14_28680	rplT	50S ribosomal protein L20	Pseudomonas aeruginosa UCBPP-PA14	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00937	PMID:24451626
PA14_28680	rplT	50S ribosomal protein L20	Pseudomonas aeruginosa UCBPP-PA14	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00937	PMID:24451626
PA14_28680	rplT	50S ribosomal protein L20	Pseudomonas aeruginosa UCBPP-PA14	GO:0019843	rRNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00937	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0000166	nucleotide binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46589	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0004826	phenylalanine-tRNA ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02912	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02912	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02912	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0006432	phenylalanyl-tRNA aminoacylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02912	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0000049	tRNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01409	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01409	PMID:24451626
PA14_28690	pheS	phenylalanyl-tRNA synthetase subunit alpha	Pseudomonas aeruginosa UCBPP-PA14	GO:0043039	tRNA aminoacylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01409	PMID:24451626
PA14_28710	pheT	phenylalanyl-tRNA synthetase subunit beta	Pseudomonas aeruginosa UCBPP-PA14	GO:0000049	tRNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50886	PMID:24451626
PA14_28710	pheT	phenylalanyl-tRNA synthetase subunit beta	Pseudomonas aeruginosa UCBPP-PA14	GO:0000287	magnesium ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03484	PMID:24451626
PA14_28710	pheT	phenylalanyl-tRNA synthetase subunit beta	Pseudomonas aeruginosa UCBPP-PA14	GO:0003723	RNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03484	PMID:24451626
