Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PALES_21251	PALES_21251	putative transporter	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00860	PMID:24451626
PALES_21251	PALES_21251	putative transporter	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03173	PMID:24451626
PALES_21271	PALES_21271	putative cytochrome b561	Pseudomonas aeruginosa LESB58 	GO:0009055	electron carrier activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01292	PMID:24451626
PALES_21271	PALES_21271	putative cytochrome b561	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01292	PMID:24451626
PALES_21271	PALES_21271	putative cytochrome b561	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF81342	PMID:24451626
PALES_21271	PALES_21271	putative cytochrome b561	Pseudomonas aeruginosa LESB58 	GO:0022904	respiratory electron transport chain	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF81342	PMID:24451626
PALES_21291	cif	CFTR inhibitory factor, Cif	Pseudomonas aeruginosa LESB58 	GO:0004301	epoxide hydrolase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2934	PMID:20118260
PALES_21291	cif	CFTR inhibitory factor, Cif	Pseudomonas aeruginosa LESB58 	GO:0009405	pathogenesis	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2934	PMID:16236828
PALES_21291	cif	CFTR inhibitory factor, Cif	Pseudomonas aeruginosa LESB58 	GO:2000157	negative regulation of ubiquitin-specific protease activity	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2934	PMID:21455491
PALES_21291	cif	CFTR inhibitory factor, Cif	Pseudomonas aeruginosa LESB58 	GO:2001226	negative regulation of chloride transport	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2934	PMID:16236828
PALES_21301	PALES_21301	putative major facilitator superfamily (MFS) transporter	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PALES_21301	PALES_21301	putative major facilitator superfamily (MFS) transporter	Pseudomonas aeruginosa LESB58 	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PALES_21311	morB	morphinone reductase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PALES_21311	morB	morphinone reductase	Pseudomonas aeruginosa LESB58 	GO:0010181	FMN binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00724	PMID:24451626
PALES_21311	morB	morphinone reductase	Pseudomonas aeruginosa LESB58 	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00724	PMID:24451626
PALES_21311	morB	morphinone reductase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00724	PMID:24451626
PALES_21321	cifR	CifR	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PALES_21321	cifR	CifR	Pseudomonas aeruginosa LESB58 	GO:0045892	negative regulation of transcription, DNA-templated	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2931	PMID:18458065
PALES_21321	cifR	CifR	Pseudomonas aeruginosa LESB58 	GO:0044212	transcription regulatory region DNA binding	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2931	PMID:18458065
PALES_21331	PALES_21331	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00039	PMID:24451626
PALES_21331	PALES_21331	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00039	PMID:24451626
PALES_21341	PALES_21341	putative threonine efflux protein	Pseudomonas aeruginosa LESB58 	GO:0006865	amino acid transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01810	PMID:24451626
PALES_21341	PALES_21341	putative threonine efflux protein	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01810	PMID:24451626
PALES_21381	hisP	histidine transport protein HisP	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00005	PMID:24451626
PALES_21381	hisP	histidine transport protein HisP	Pseudomonas aeruginosa LESB58 	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00005	PMID:24451626
PALES_21381	hisP	histidine transport protein HisP	Pseudomonas aeruginosa LESB58 	GO:0003333	amino acid transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF039085	PMID:24451626
PALES_21381	hisP	histidine transport protein HisP	Pseudomonas aeruginosa LESB58 	GO:0015424	amino acid-transporting ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF039085	PMID:24451626
PALES_21391	hisM	histidine transport system permease HisM	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01726	PMID:24451626
PALES_21391	hisM	histidine transport system permease HisM	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01726	PMID:24451626
PALES_21391	hisM	histidine transport system permease HisM	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01726	PMID:24451626
PALES_21391	hisM	histidine transport system permease HisM	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00528	PMID:24451626
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF161098	PMID:24451626
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF161098	PMID:24451626
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01726	PMID:24451626
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01726	PMID:24451626
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0015817	histidine transport	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2924	PMID:1733937
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2924	PMID:1733937
PALES_21401	hisQ	histidine transport system permease HisQ	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2924	PMID:1733937
PALES_21421	PALES_21421	putative hydrolase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01546	PMID:24451626
PALES_21421	PALES_21421	putative hydrolase	Pseudomonas aeruginosa LESB58 	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01546	PMID:24451626
PALES_21431	PALES_21431	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_21431	PALES_21431	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_21441	PALES_21441	putative chemotaxis transducer	Pseudomonas aeruginosa LESB58 	GO:0004871	signal transducer activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06225	PMID:24451626
PALES_21441	PALES_21441	putative chemotaxis transducer	Pseudomonas aeruginosa LESB58 	GO:0007165	signal transduction	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06225	PMID:24451626
PALES_21441	PALES_21441	putative chemotaxis transducer	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06225	PMID:24451626
PALES_21441	PALES_21441	putative chemotaxis transducer	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00015	PMID:24451626
PALES_21441	PALES_21441	putative chemotaxis transducer	Pseudomonas aeruginosa LESB58 	GO:0006935	chemotaxis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00260	PMID:24451626
PALES_21471	PALES_21471	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PALES_21471	PALES_21471	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PALES_21471	PALES_21471	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PALES_21471	PALES_21471	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PALES_21481	PALES_21481	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0006865	amino acid transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01810	PMID:24451626
PALES_21481	PALES_21481	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01810	PMID:24451626
PALES_21501	PALES_21501	putative permease of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01032	PMID:24451626
PALES_21501	PALES_21501	putative permease of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01032	PMID:24451626
PALES_21511	PALES_21511	putative iron transport system substrate-binding protein	Pseudomonas aeruginosa LESB58 	GO:0005488	binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50983	PMID:24451626
PALES_21521	PALES_21521	putative ATP-binding component of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50893	PMID:24451626
PALES_21521	PALES_21521	putative ATP-binding component of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50893	PMID:24451626
PALES_21531	PALES_21531	putative TonB-dependent receptor	Pseudomonas aeruginosa LESB58 	GO:0004872	receptor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00593	PMID:24451626
PALES_21531	PALES_21531	putative TonB-dependent receptor	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00593	PMID:24451626
PALES_21531	PALES_21531	putative TonB-dependent receptor	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00593	PMID:24451626
PALES_21531	PALES_21531	putative TonB-dependent receptor	Pseudomonas aeruginosa LESB58 	GO:0005506	iron ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01783	PMID:24451626
PALES_21531	PALES_21531	putative TonB-dependent receptor	Pseudomonas aeruginosa LESB58 	GO:0015891	siderophore transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01783	PMID:24451626
PALES_21551	cobK	cobalt-precorrin-6x reductase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51014	PMID:24451626
PALES_21551	cobK	cobalt-precorrin-6x reductase	Pseudomonas aeruginosa LESB58 	GO:0016994	precorrin-6A reductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51014	PMID:24451626
PALES_21551	cobK	cobalt-precorrin-6x reductase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51014	PMID:24451626
PALES_21561	cbiD	cobalt-precorrin-6A synthase	Pseudomonas aeruginosa LESB58 	GO:0008168	methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF026782	PMID:24451626
PALES_21561	cbiD	cobalt-precorrin-6A synthase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF026782	PMID:24451626
PALES_21561	cbiD	cobalt-precorrin-6A synthase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2908	PMID:9742226
PALES_21571	cobL	precorrin-6y-dependent methyltransferase CobL	Pseudomonas aeruginosa LESB58 	GO:0008276	protein methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF036428	PMID:24451626
PALES_21571	cobL	precorrin-6y-dependent methyltransferase CobL	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF036428	PMID:24451626
PALES_21571	cobL	precorrin-6y-dependent methyltransferase CobL	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.1010.10	PMID:24451626
PALES_21571	cobL	precorrin-6y-dependent methyltransferase CobL	Pseudomonas aeruginosa LESB58 	GO:0008168	methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.1010.10	PMID:24451626
PALES_21571	cobL	precorrin-6y-dependent methyltransferase CobL	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2907	PMID:1732195
PALES_21581	PALES_21581	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF55124	PMID:24451626
PALES_21581	PALES_21581	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF55124	PMID:24451626
PALES_21581	PALES_21581	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0020037	heme binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01077	PMID:24451626
PALES_21581	PALES_21581	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0051536	iron-sulfur cluster binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01077	PMID:24451626
PALES_21591	cobH	precorrin-8X methylmutase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.50.10230	PMID:24451626
PALES_21591	cobH	precorrin-8X methylmutase	Pseudomonas aeruginosa LESB58 	GO:0016993	precorrin-8X methylmutase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.50.10230	PMID:24451626
PALES_21591	cobH	precorrin-8X methylmutase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2905	PMID:1732194
PALES_21601	cobI	precorrin-2 C(20)-methyltransferase	Pseudomonas aeruginosa LESB58 	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF036427	PMID:24451626
PALES_21601	cobI	precorrin-2 C(20)-methyltransferase	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF036427	PMID:24451626
PALES_21601	cobI	precorrin-2 C(20)-methyltransferase	Pseudomonas aeruginosa LESB58 	GO:0030788	precorrin-2 C20-methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF036427	PMID:24451626
PALES_21601	cobI	precorrin-2 C(20)-methyltransferase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00590	PMID:24451626
PALES_21601	cobI	precorrin-2 C(20)-methyltransferase	Pseudomonas aeruginosa LESB58 	GO:0008168	methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00590	PMID:24451626
PALES_21611	cobJ	precorrin-3 methylase CobJ	Pseudomonas aeruginosa LESB58 	GO:0008168	methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11646	PMID:24451626
PALES_21611	cobJ	precorrin-3 methylase CobJ	Pseudomonas aeruginosa LESB58 	GO:0009236	cobalamin biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11646	PMID:24451626
PALES_21611	cobJ	precorrin-3 methylase CobJ	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.950.10	PMID:24451626
PALES_21641	PALES_21641	putative outer membrane protein precursor	Pseudomonas aeruginosa LESB58 	GO:0009279	cell outer membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR01021	PMID:24451626
PALES_21641	PALES_21641	putative outer membrane protein precursor	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR01021	PMID:24451626
PALES_21651	PALES_21651	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00072	PMID:24451626
PALES_21651	PALES_21651	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06170	PMID:24451626
PALES_21651	PALES_21651	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46894	PMID:24451626
PALES_21671	PALES_21671	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd07377	PMID:24451626
PALES_21671	PALES_21671	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd07377	PMID:24451626
PALES_21671	PALES_21671	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00155	PMID:24451626
PALES_21671	PALES_21671	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0030170	pyridoxal phosphate binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00155	PMID:24451626
PALES_21671	PALES_21671	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.90.1150.10	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02937	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02937	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0006352	DNA-templated transcription, initiation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02937	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02937	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0016987	sigma factor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02937	PMID:24451626
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0016987	sigma factor activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2895	PMID:26620262
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:0016987	sigma factor activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA14_26600	PMID:26620262
PALES_21681	PALES_21681	RNA polymerase sigma factor	Pseudomonas aeruginosa LESB58 	GO:1902201	negative regulation of bacterial-type flagellum-dependent cell motility	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA14_26600	PMID:26620262
PALES_21691	PALES_21691	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016989	sigma factor antagonist activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2895	PMID:26620262
PALES_21691	PALES_21691	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:2000143	negative regulation of DNA-templated transcription, initiation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2895	PMID:26620262
PALES_21711	atuH	acyl-CoA synthetase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PALES_21711	atuH	acyl-CoA synthetase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PALES_21721	atuG	short chain dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00061	PMID:24451626
PALES_21721	atuG	short chain dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0046247	terpene catabolic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA2892	PMID:18310025
PALES_21731	atuF	geranyl-CoA carboxylase, alpha-subunit (biotin-containing)	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02786	PMID:24451626
PALES_21731	atuF	geranyl-CoA carboxylase, alpha-subunit (biotin-containing)	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.1490.20	PMID:24451626
PALES_21731	atuF	geranyl-CoA carboxylase, alpha-subunit (biotin-containing)	Pseudomonas aeruginosa LESB58 	GO:0046872	metal ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50975	PMID:24451626
PALES_21731	atuF	geranyl-CoA carboxylase, alpha-subunit (biotin-containing)	Pseudomonas aeruginosa LESB58 	GO:0004075	biotin carboxylase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50979	PMID:24451626
